"Date","home_sp_id","away_sp_id","game_id","home","away","G","home_score","home_rpg_before","away_score","away_rpg_before","home_rapg_before","away_rapg_before","home_slg_pct_before","away_slg_pct_before","home_hh_pg_before","home_bip_pg_before","home_hh_pct_before","away_hh_pg_before","away_bip_pg_before","away_hh_pct_before","home_hh_last_10","away_hh_last_10","a_ml","h_ml","total","o_price","u_price","h_imp_prob","a_imp_prob","h_nv_prob","a_nv_prob","o_imp_prob","u_imp_prob","o_nv_prob","u_nv_prob","h_cover","actual_total","tot_over","away_sp_hh_pct_before","home_sp_hh_pct_before","away_sp_hh_last_3","home_sp_hh_last_3","home_score_pred1"
2021-05-29,9132,22286,"2021-05-29-MIA-BOS-1","BOS","MIA",1,3,5.428571429,1,3.903846154,4.346938776,3.692307692,0.450486548,0.378833434,11.14285714,26.83673469,0.415209125,9.288461538,23.25,0.399503722,0.432173229,0.428576112,153,-163,7.5,100,-120,0.619771863117871,0.395256916996047,0.610595359718089,0.389404640281911,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,4,0,0.402684563758389,0.335403726708075,0.33393665158371,0.371615312791783,4.26347364442816
2021-05-29,11836,19951,"2021-05-29-ATL-NYM-1","NYM","ATL",1,13,3.926829268,2,5.021276596,3.926829268,5.127659574,0.368610511,0.444159178,9.731707317,25.63414634,0.37963844,10.5106383,24.55319149,0.428076256,0.340765594,0.454542541,-145,135,6.5,-120,100,0.425531914893617,0.591836734693878,0.418267178830559,0.581732821169441,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,15,1,0.395973154362416,0.426356589147287,0.317094017094017,0.43452380952381,5.02571910668561
2021-05-29,13183,15689,"2021-05-29-CIN-CHC-1","CHC","CIN",1,10,4.755102041,2,4.734693878,4.081632653,5.408163265,0.417863835,0.436959209,9.918367347,24.04081633,0.412563667,10.10204082,24.67346939,0.40942928,0.382465217,0.395947498,-101,-109,7,-105,-115,0.521531100478469,0.502487562189055,0.509298433214003,0.490701566785997,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,12,1,0.377142857142857,0.409356725146199,0.344444444444444,0.480952380952381,5.3541770016545
2021-05-29,14309,6562,"2021-05-29-LAA-OAK-1","OAK","LAA",1,0,4.307692308,4,4.68,4.442307692,5.6,0.404279931,0.413773148,9.961538462,24.57692308,0.405320814,9.48,25.92,0.365740741,0.417208486,0.368352573,120,-130,8,-110,-110,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0.523809523809524,0.523809523809524,0.5,0.5,0,4,0,0.347222222222222,0.453038674033149,0.362108262108262,0.52262443438914,5.54601606102874
2021-05-29,14765,17995,"2021-05-29-SFG-LAD-1","LAD","SFG",1,6,5.3,11,4.92,3.98,3.7,0.425328554,0.431311881,10.36,24.98,0.414731785,10.02,23.5,0.426382979,0.459525107,0.418415468,171,-186,7.5,-115,-105,0.65034965034965,0.3690036900369,0.638002177049844,0.361997822950156,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,17,1,0.348484848484848,0.308988764044944,0.370015948963317,0.357070707070707,3.96662425909618
2021-05-29,16502,10310,"2021-05-29-PHI-TBR-1","TBR","PHI",1,5,5.076923077,3,4.06,3.980769231,4.46,0.399334443,0.388751545,9.519230769,24.11538462,0.394736842,9.2,23.08,0.398613518,0.428571232,0.389011071,106,-116,7,-115,-105,0.537037037037037,0.485436893203884,0.525232987515386,0.474767012484614,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,8,1,0.340782122905028,0.265536723163842,0.302301864801865,0.26502557544757,4.33389818258654
2021-05-29,19268,10811,"2021-05-29-TEX-SEA-1","SEA","TEX",1,3,3.96,2,4.132075472,4.86,4.716981132,0.36106088,0.382336501,8.68,23.82,0.364399664,9.622641509,24.35849057,0.395042603,0.38255193,0.370490338,-106,-104,8.5,-120,100,0.509803921568627,0.514563106796116,0.497677011707861,0.502322988292139,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,5,0,0.432160804020101,0.349056603773585,0.350378787878788,0.337024087024087,4.24268337610033
2021-05-30,1943,13543,"2021-05-30-SDP-HOU-1","HOU","SDP",1,7,5.352941176,4,5,4.411764706,3.288461538,0.423483584,0.400464306,11.41176471,28.68627451,0.397812714,10.5,26.03846154,0.403249631,0.377167843,0.374162289,105,-115,8.5,100,-120,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,11,1,0.377358490566038,0.294117647058824,0.387205387205387,0.275219298245614,3.99927665712448
2021-05-30,2036,14107,"2021-05-30-SFG-LAD-1","LAD","SFG",1,4,5.274509804,5,4.921568627,4,3.705882353,0.424970692,0.431086825,10.31372549,24.90196078,0.414173228,10.01960784,23.47058824,0.426900585,0.449794258,0.423870014,150,-160,7,-105,-115,0.615384615384615,0.4,0.606060606060606,0.393939393939394,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,0,9,1,0.352941176470588,0.359116022099447,0.28961038961039,0.37037037037037,3.95403117632045
2021-05-30,3137,16162,"2021-05-30-MIL-WSN-1","WSN","MIL",1,0,4,3,3.843137255,4.413043478,4.176470588,0.398447607,0.365838886,11,25.60869565,0.429541596,9.490196078,23.39215686,0.405699916,0.476920957,0.428241969,102,-112,6,-115,-105,0.528301886792453,0.495049504950495,0.516246805403432,0.483753194596568,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,3,0,0.327044025157233,0.378378378378378,0.271464646464646,0.484848484848485,4.64989971562794
2021-05-30,4153,16358,"2021-05-30-CIN-CHC-1","CHC","CIN",1,1,4.68,5,4.74,4.1,5.32,0.413136894,0.434808975,9.82,23.9,0.410878661,10.12,24.74,0.409054163,0.361876981,0.407455435,103,-113,8,-115,-105,0.530516431924883,0.492610837438424,0.518524378941658,0.481475621058342,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,6,0,0.363636363636364,0.44375,0.261586452762923,0.50042735042735,5.23553202441138
2021-05-30,4776,15734,"2021-05-30-KCR-MIN-1","MIN","KCR",1,3,5.0625,6,4.395833333,5.520833333,4.875,0.42272203,0.376285541,11.54166667,27.0625,0.426481909,10.08333333,26.375,0.382306477,0.400828431,0.386010998,118,-128,9,-110,-110,0.56140350877193,0.458715596330275,0.550331334805933,0.449668665194068,0.523809523809524,0.523809523809524,0.5,0.5,0,9,0,0.448051948051948,0.380645161290323,0.433053221288515,0.284126984126984,5.49767111700189
2021-05-30,7531,13774,"2021-05-30-PHI-TBR-1","TBR","PHI",1,6,5.094339623,2,4.019607843,3.943396226,4.490196078,0.402399128,0.387779794,9.490566038,24.05660377,0.394509804,9.215686275,23.17647059,0.397631134,0.41666647,0.381868214,130,-140,7.5,-110,-110,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0.523809523809524,0.523809523809524,0.5,0.5,1,8,1,0.425742574257426,0.317073170731707,0.35978835978836,0.15,4.35033062001459
2021-05-30,15474,19362,"2021-05-30-BAL-CHW-1","CHW","BAL",1,3,5.468085106,1,4.081632653,3.787234043,5.448979592,0.408928571,0.386651323,10.21276596,26.76595745,0.381558029,9.408163265,26.53061224,0.354615385,0.337795874,0.34974181,185,-205,8,-105,-115,0.672131147540984,0.350877192982456,0.657014337925218,0.342985662074782,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,4,0,0.425531914893617,0.385714285714286,0.411111111111111,0.256613756613757,5.5057007595423
2021-05-30,19244,11423,"2021-05-30-LAA-OAK-1","OAK","LAA",1,2,4.264150943,4,4.666666667,4.433962264,5.529411765,0.401136364,0.412932501,9.886792453,24.47169811,0.404009252,9.431372549,26.01960784,0.362471741,0.411287433,0.367123695,126,-136,9,-110,-110,0.576271186440678,0.442477876106195,0.565665488810365,0.434334511189635,0.523809523809524,0.523809523809524,0.5,0.5,0,6,0,0.444444444444444,0.373205741626794,0.42478354978355,0.282828282828283,5.45257987360465
2021-05-30,20339,27458,"2021-05-30-STL-ARI-1","ARI","STL",1,8,4.442307692,2,4.411764706,5.365384615,4.31372549,0.405048766,0.407451923,9.442307692,25.53846154,0.369728916,9.921568627,25.05882353,0.395931142,0.380317093,0.38265008,102,-112,9,100,-120,0.528301886792453,0.495049504950495,0.516246805403432,0.483753194596568,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,10,1,0.420560747663551,0.49438202247191,0.414331723027375,0.540247678018576,4.17054101569724
2021-05-30,20633,27513,"2021-05-30-TEX-SEA-1","SEA","TEX",1,4,3.960784314,2,4.092592593,4.803921569,4.703703704,0.362293144,0.37967033,8.647058824,23.84313725,0.362664474,9.574074074,24.33333333,0.393455099,0.363183509,0.378702899,130,-140,8,-115,-105,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,6,0,0.406976744186046,0.439759036144578,0.396825396825397,0.427350427350427,4.21777930057192
2021-05-30,22267,19853,"2021-05-30-NYY-DET-1","DET","NYY",1,6,3.84,2,3.941176471,4.92,3.745098039,0.356148492,0.372309482,9.38,24.02,0.39050791,10.21568627,24.33333333,0.419822724,0.36518973,0.391881201,-185,170,9,-120,100,0.37037037037037,0.649122807017544,0.363288718929254,0.636711281070746,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,8,0,0.415384615384615,0.440944881889764,0.430555555555556,0.361111111111111,3.62739166678208
2021-05-31,4676,12972,"2021-05-31-WSN-ATL-1","ATL","WSN",1,5,5.020833333,3,3.978723404,5.083333333,4.425531915,0.442271293,0.396322131,10.375,24.4375,0.42455243,10.95744681,25.55319149,0.428809326,0.418452315,0.450666776,175,-190,8.5,-115,-105,0.655172413793103,0.363636363636364,0.643076923076923,0.356923076923077,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,8,0,0.392857142857143,0.36,0.409090909090909,0.389321789321789,4.63461153798982
2021-05-31,6893,12917,"2021-05-31-LAA-SFG-1","SFG","LAA",1,6,4.942307692,1,4.596153846,3.653846154,5.538461538,0.434367542,0.410714286,10.03846154,23.40384615,0.428923583,9.442307692,25.98076923,0.363434493,0.435120014,0.364345917,138,-148,8,-105,-115,0.596774193548387,0.420168067226891,0.58683193389311,0.413168066106891,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,7,0,0.335526315789474,0.367647058823529,0.450980392156863,0.30978835978836,5.51971035559345
2021-05-31,8779,11189,"2021-05-31-PHI-CIN-1","CIN","PHI",1,11,4.862745098,1,3.961538462,5.235294118,4.615384615,0.439096851,0.386120996,10.1372549,24.82352941,0.408372828,9.211538462,23.23076923,0.396523179,0.414951687,0.380769313,-102,-108,8.5,-120,100,0.519230769230769,0.504950495049505,0.506971556051311,0.493028443948689,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,12,1,0.484536082474227,0.309210526315789,0.361305361305361,0.338779956427015,4.71560083171771
2021-05-31,10021,14975,"2021-05-31-PIT-KCR-1","KCR","PIT",1,7,4.448979592,3,3.54,4.836734694,5.1,0.380331754,0.360047847,10.06122449,26.42857143,0.380694981,8.34,25.48,0.327315542,0.386610699,0.322162238,176,-192,8,-110,-110,0.657534246575342,0.36231884057971,0.644734280708585,0.355265719291415,0.523809523809524,0.523809523809524,0.5,0.5,1,10,1,0.315789473684211,0.366906474820144,0.247252747252747,0.18530701754386,5.12837899680003
2021-05-31,11156,10954,"2021-05-31-NYM-ARI-1","ARI","NYM",1,2,4.396226415,6,3.976190476,5.377358491,3.880952381,0.404279279,0.374736842,9.396226415,25.49056604,0.36861584,9.833333333,25.73809524,0.382053654,0.373909771,0.358265594,-165,155,7.5,100,-120,0.392156862745098,0.622641509433962,0.38643820634342,0.61356179365658,0.5,0.545454545454545,0.478260869565217,0.521739130434783,0,8,1,0.329268292682927,0.419191919191919,0.342592592592593,0.474290415466886,3.75767904028015
2021-05-31,11674,4806,"2021-05-31-TBR-NYY-1","NYY","TBR",1,1,3.884615385,3,5.055555556,3.730769231,3.888888889,0.370857143,0.401178361,10.32692308,24.34615385,0.424170616,9.555555556,24.05555556,0.397228637,0.410881201,0.411373677,121,-131,8.5,-105,-115,0.567099567099567,0.452488687782805,0.556204491748478,0.443795508251523,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,0,4,0,0.398601398601399,0.412213740458015,0.534640522875817,0.480555555555556,4.12617688266287
2021-05-31,12703,17479,"2021-05-31-STL-LAD-1","LAD","STL",1,9,5.346153846,4,4.403846154,4,4.403846154,0.430875576,0.409090909,10.38461538,24.80769231,0.418604651,10,25.03846154,0.399385561,0.463544258,0.406500655,167,-182,7,-110,-110,0.645390070921986,0.374531835205993,0.632783811235253,0.367216188764747,0.523809523809524,0.523809523809524,0.5,0.5,1,13,1,0.407407407407407,0.438271604938272,0.51391223155929,0.52996632996633,4.61855203868628
2021-05-31,14527,14168,"2021-05-31-MIN-BAL-1","BAL","MIN",1,2,4.04,3,5.020408163,5.4,5.448979592,0.385222786,0.420903955,9.36,26.52,0.352941176,11.51020408,26.95918367,0.426949281,0.343331554,0.405257335,-154,144,8.5,-115,-105,0.409836065573771,0.606299212598425,0.40332825203252,0.59667174796748,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,5,0,0.422222222222222,0.408163265306122,0.398124467178176,0.387301587301587,5.1746954487408
2021-05-31,18413,13164,"2021-05-31-BOS-HOU-1","HOU","BOS",1,11,5.461538462,2,5.36,4.365384615,4.48,0.425136612,0.449128724,11.38461538,28.61538462,0.397849462,11.12,26.7,0.416479401,0.368682995,0.427627775,-108,-102,9,-105,-115,0.504950495049505,0.519230769230769,0.493028443948689,0.506971556051311,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,13,1,0.375886524822695,0.328767123287671,0.41244019138756,0.297138047138047,5.07620964163676
2021-05-31,19361,17735,"2021-05-31-DET-MIL-1","MIL","DET",1,3,3.826923077,2,3.803921569,4.134615385,4.882352941,0.365041617,0.35665529,9.423076923,23.36538462,0.403292181,9.37254902,24.01960784,0.390204082,0.41068711,0.365652693,250,-290,7,-115,-105,0.743589743589744,0.285714285714286,0.722419928825623,0.277580071174377,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,5,0,0.426470588235294,0.264150943396226,0.0833333333333333,0.294871794871795,4.6820408090584
2021-05-31,22250,18331,"2021-05-31-OAK-SEA-1","SEA","OAK",1,6,4,5,4.277777778,4.807692308,4.462962963,0.362478286,0.401001112,8.711538462,23.92307692,0.36414791,9.981481481,24.51851852,0.407099698,0.38381843,0.403509656,-134,124,8.5,100,-120,0.446428571428571,0.572649572649573,0.438070989965553,0.561929010034447,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,11,1,0.473684210526316,0.538461538461539,0.494152046783626,0.546078431372549,4.0230926142575
2021-06-01,3184,13684,"2021-06-01-STL-LAD-1","LAD","STL",1,2,5.283018868,3,4.377358491,3.981132075,4.358490566,0.429784824,0.406828704,10.35849057,24.77358491,0.418126428,9.924528302,25,0.396981132,0.448129238,0.393457176,176,-192,8.5,-110,-110,0.657534246575342,0.36231884057971,0.644734280708585,0.355265719291415,0.523809523809524,0.523809523809524,0.5,0.5,0,5,0,0.369127516778523,0.30188679245283,0.30787037037037,0.206349206349206,4.5670172716153
2021-06-01,11486,18684,"2021-06-01-MIA-TOR-1","TOR","MIA",1,5,5.428571429,1,3.849056604,4.489795918,3.716981132,0.442769403,0.37640118,11.51020408,28.04081633,0.410480349,9.188679245,23.1509434,0.396903015,0.401827931,0.398624421,142,-152,8.5,100,-120,0.603174603174603,0.413223140495868,0.593443469282395,0.406556530717605,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,6,0,0.394871794871795,0.467625899280576,0.392132505175983,0.364423076923077,4.42857966557407
2021-06-01,12049,23796,"2021-06-01-SDP-CHC-1","CHC","SDP",1,3,4.692307692,2,4.888888889,4.019230769,3.351851852,0.425192194,0.397759104,9.942307692,23.86538462,0.416599517,10.5,25.96296296,0.404422254,0.388389802,0.370469107,113,-123,8.5,-110,-110,0.551569506726457,0.469483568075117,0.540196705086703,0.459803294913297,0.523809523809524,0.523809523809524,0.5,0.5,1,5,0,0.463636363636364,0.401069518716578,0.473148148148148,0.385783298826777,3.48675356350582
2021-06-01,12768,16149,"2021-06-01-PHI-CIN-1","CIN","PHI",1,3,4.826923077,17,4.20754717,5.461538462,4.58490566,0.438995914,0.400694847,10.17307692,24.86538462,0.409126063,9.301886792,23.41509434,0.397260274,0.41591787,0.36003566,101,-111,7.5,-115,-105,0.5260663507109,0.497512437810945,0.513948077676165,0.486051922323835,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,20,1,0.355555555555556,0.292682926829268,0.487179487179487,0.313492063492063,4.70168836038279
2021-06-01,13743,10131,"2021-06-01-WSN-ATL-1","ATL","WSN",1,6,5.040816327,10,4.104166667,5.183673469,4.458333333,0.440740741,0.4,10.46938776,24.48979592,0.4275,10.97916667,25.60416667,0.428803906,0.430257871,0.422935684,127,-137,8.5,-120,100,0.578059071729958,0.440528634361233,0.567510356028395,0.432489643971605,0.545454545454545,0.5,0.521739130434783,0.478260869565217,0,16,1,0.458333333333333,0.342857142857143,0.377777777777778,0.308080808080808,4.70118519953209
2021-06-01,13781,15423,"2021-06-01-LAA-SFG-1","SFG","LAA",1,1,4.867924528,7,4.641509434,3.716981132,5.452830189,0.429994142,0.408442982,10.01886792,23.39622642,0.428225806,9.471698113,25.98113208,0.364560639,0.438956331,0.368558371,140,-150,7,-110,-110,0.6,0.416666666666667,0.590163934426229,0.409836065573771,0.523809523809524,0.523809523809524,0.5,0.5,0,8,1,0.43609022556391,0.39344262295082,0.473611111111111,0.506944444444444,5.43395257071166
2021-06-01,14875,13431,"2021-06-01-NYM-ARI-1","ARI","NYM",1,6,4.425925926,5,4,5.37037037,3.930232558,0.404407713,0.375686813,9.388888889,25.59259259,0.366859624,9.88372093,25.81395349,0.382882883,0.352942029,0.370478238,-114,104,9,100,-120,0.490196078431373,0.532710280373832,0.479218917950555,0.520781082049445,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,11,1,0.464285714285714,0.359223300970874,0.467190704032809,0.232323232323232,3.79980705748322
2021-06-01,15038,19409,"2021-06-01-TEX-COL-1","COL","TEX",1,3,4.632653061,2,4.054545455,5.367346939,4.672727273,0.392561983,0.375943905,9.224489796,26.02040816,0.354509804,9.472727273,24.27272727,0.390262172,0.320602331,0.369750518,-106,-104,9.5,-110,-110,0.509803921568627,0.514563106796116,0.497677011707861,0.502322988292139,0.523809523809524,0.523809523809524,0.5,0.5,1,5,0,0.450980392156863,0.35,0.42296918767507,0.416666666666667,4.41364098650778
2021-06-01,15467,12304,"2021-06-01-OAK-SEA-1","SEA","OAK",1,6,4.037735849,12,4.418181818,4.943396226,4.490909091,0.366572238,0.40577342,8.641509434,23.9245283,0.361198738,10.07272727,24.61818182,0.40915805,0.354651763,0.409759656,-148,138,7.5,-115,-105,0.420168067226891,0.596774193548387,0.413168066106891,0.58683193389311,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,18,1,0.323232323232323,0.493827160493827,0.233333333333333,0.506535947712418,4.02141585345331
2021-06-01,17149,14374,"2021-06-01-TBR-NYY-1","NYY","TBR",1,5,3.905660377,3,5.018181818,3.716981132,3.909090909,0.370246085,0.398318445,10.41509434,24.39622642,0.426914153,9.527272727,24.05454545,0.396069539,0.411891302,0.404082011,-132,122,7.5,-115,-105,0.45045045045045,0.568965517241379,0.441871095535578,0.558128904464422,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,8,1,0.473053892215569,0.356643356643357,0.480198658410733,0.341269841269841,4.17883859518848
2021-06-01,19316,15440,"2021-06-01-DET-MIL-1","MIL","DET",1,7,3.886792453,10,3.923076923,4.245283019,4.923076923,0.371645274,0.364902507,9.396226415,23.30188679,0.403238866,9.480769231,24.07692308,0.393769968,0.40977802,0.38672549,152,-162,7.5,-115,-105,0.618320610687023,0.396825396825397,0.609095249462879,0.390904750537121,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,17,1,0.360655737704918,0.402777777777778,0.386574074074074,0.474537037037037,4.70878585742421
2021-06-01,19427,18525,"2021-06-01-CHW-CLE-1","CLE","CHW",1,6,4.215686275,5,5.530612245,4.31372549,3.93877551,0.382301909,0.405191874,10.39215686,25.49019608,0.407692308,10.26530612,26.85714286,0.382218845,0.377615133,0.359045234,143,-153,7,-115,-105,0.604743083003953,0.411522633744856,0.595063941484339,0.404936058515661,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,11,1,0.336,0.427777777777778,0.312091503267974,0.360648148148148,4.1970272880208
2021-06-01,20370,5372,"2021-06-01-MIN-BAL-1","BAL","MIN",1,7,4.098039216,4,5,5.37254902,5.48,0.388919668,0.42303433,9.431372549,26.54901961,0.355243722,11.58,26.9,0.430483271,0.346902982,0.417757335,-166,156,9,-115,-105,0.390625,0.62406015037594,0.384971633669098,0.615028366330902,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,11,1,0.431818181818182,0.460992907801418,0.433760683760684,0.553968253968254,5.23071018365254
2021-06-01,23735,9784,"2021-06-01-BOS-HOU-1","HOU","BOS",1,5,5.452830189,1,5.274509804,4.301886792,4.490196078,0.425497579,0.444505798,11.39622642,28.50943396,0.399735275,11.03921569,26.62745098,0.414580265,0.381968019,0.397348272,150,-160,8.5,-120,100,0.615384615384615,0.4,0.606060606060606,0.393939393939394,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,6,0,0.491428571428571,0.390977443609023,0.544138123085491,0.394372294372294,5.09002209060989
2021-06-01,25377,19800,"2021-06-01-PIT-KCR-1","KCR","PIT",1,10,4.56,5,3.568627451,4.84,5.196078431,0.387340302,0.360070258,10.12,26.48,0.382175227,8.392156863,25.50980392,0.328977709,0.397063285,0.321523668,152,-162,8.5,-105,-115,0.618320610687023,0.396825396825397,0.609095249462879,0.390904750537121,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,15,1,0.336734693877551,0.339622641509434,0.279761904761905,0.442397660818713,5.23888007363954
2021-06-02,5524,20302,"2021-06-02-NYM-ARI-1","ARI","NYM",1,6,4.454545455,7,4.068181818,5.4,3.977272727,0.403794038,0.37993311,9.4,25.61818182,0.366926899,9.909090909,26,0.381118881,0.360946808,0.371252232,103,-113,8.5,-110,-110,0.530516431924883,0.492610837438424,0.518524378941658,0.481475621058342,0.523809523809524,0.523809523809524,0.5,0.5,0,13,1,0.38655462184874,0.417721518987342,0.435222672064777,0.429292929292929,3.8470516352936
2021-06-02,11713,23798,"2021-06-02-MIN-BAL-1","BAL","MIN",1,6,4.134615385,3,4.960784314,5.326923077,5.490196078,0.392274211,0.422427872,9.5,26.57692308,0.357452967,11.49019608,26.82352941,0.428362573,0.358716169,0.410692118,-131,121,9.5,-110,-110,0.452488687782805,0.567099567099567,0.443795508251523,0.556204491748478,0.523809523809524,0.523809523809524,0.5,0.5,1,9,0,0.576576576576577,0.376623376623377,0.598303089351683,0.41198752228164,5.26665383359885
2021-06-02,11760,4930,"2021-06-02-WSN-ATL-1","ATL","WSN",1,3,5,5,4.12244898,5.18,4.428571429,0.439467312,0.401335762,10.44,24.44,0.427168576,11.04081633,25.59183673,0.431419458,0.4092622,0.432781838,141,-151,9.5,-115,-105,0.601593625498008,0.4149377593361,0.591810183604105,0.408189816395895,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,8,0,0.36734693877551,0.484615384615385,0.355263157894737,0.479166666666667,4.66261565541157
2021-06-02,13896,15873,"2021-06-02-OAK-SEA-1","SEA","OAK",1,0,3.962962963,6,4.446428571,4.962962963,4.410714286,0.362876254,0.405766151,8.62962963,23.87037037,0.361520559,10.10714286,24.71428571,0.408959538,0.363580334,0.399759656,-155,145,8,-120,100,0.408163265306122,0.607843137254902,0.401732965734541,0.598267034265459,0.545454545454545,0.5,0.521739130434783,0.478260869565217,0,6,0,0.394444444444444,0.442622950819672,0.418650793650794,0.514260249554367,3.94361394799546
2021-06-02,15488,7593,"2021-06-02-TEX-COL-1","COL","TEX",1,6,4.66,3,4.035714286,5.32,4.696428571,0.397101449,0.374867444,9.26,26.06,0.355333845,9.392857143,24.32142857,0.386196769,0.352195738,0.348269036,-110,100,11,-115,-105,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,9,0,0.469072164948454,0.4,0.404830917874396,0.260558804418454,4.4490557064418
2021-06-02,16511,21483,"2021-06-02-TBR-NYY-1","NYY","TBR",1,4,3.907407407,3,4.982142857,3.703703704,3.910714286,0.372182518,0.395144628,10.37037037,24.25925926,0.427480916,9.535714286,24.05357143,0.396436526,0.417773655,0.389748677,120,-130,8.5,-105,-115,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,7,0,0.474358974358974,0.353333333333333,0.471639471639472,0.320148856990962,4.1629603592655
2021-06-02,17859,17186,"2021-06-02-SDP-CHC-1","CHC","SDP",1,6,4.716981132,1,4.818181818,3.962264151,3.4,0.426581544,0.394707828,9.943396226,23.83018868,0.417260491,10.43636364,25.85454545,0.403656821,0.408844347,0.367373869,108,-118,7,100,-120,0.541284403669725,0.480769230769231,0.52960469532194,0.47039530467806,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,7,0,0.48,0.404255319148936,0.451515151515152,0.383712121212121,3.53111903828798
2021-06-02,19374,11682,"2021-06-02-STL-LAD-1","LAD","STL",1,14,5.444444444,3,4.351851852,3.962962963,4.537037037,0.429604897,0.407617965,10.33333333,24.7962963,0.416728902,9.925925926,24.94444444,0.397921307,0.443458908,0.409282092,205,-230,8,-115,-105,0.696969696969697,0.327868852459016,0.68007755695589,0.31992244304411,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,17,1,0.431034482758621,0.414893617021277,0.449874686716792,0.41078431372549,4.72020483258149
2021-06-03,2520,20492,"2021-06-03-DET-CHW-1","CHW","DET",1,4,5.5,1,3.867924528,3.88,4.905660377,0.408435072,0.362889984,10.26,26.74,0.383694839,9.41509434,24,0.392295597,0.369822176,0.36672549,186,-206,8,-110,-110,0.673202614379085,0.34965034965035,0.658161669422226,0.341838330577774,0.523809523809524,0.523809523809524,0.5,0.5,1,5,0,0.385542168674699,0.394366197183099,0.418376068376068,0.390111642743222,5.02816842331245
2021-06-03,6397,6902,"2021-06-03-BOS-HOU-1","HOU","BOS",1,1,5.309090909,5,5.188679245,4.254545455,4.377358491,0.421793535,0.440127728,11.25454545,28.27272727,0.39807074,11.01886792,26.47169811,0.416250891,0.375690347,0.419186748,103,-113,9,-110,-110,0.530516431924883,0.492610837438424,0.518524378941658,0.481475621058342,0.523809523809524,0.523809523809524,0.5,0.5,0,6,0,0.388535031847134,0.458333333333333,0.502777777777778,0.277777777777778,4.93204541646205
2021-06-03,13050,13183,"2021-06-03-CHC-SFG-1","SFG","CHC",1,7,4.907407407,2,4.666666667,3.685185185,4.018518519,0.430955121,0.424657534,9.981481481,23.40740741,0.426424051,9.907407407,23.77777778,0.416666667,0.430622997,0.415121404,112,-122,8,-115,-105,0.54954954954955,0.471698113207547,0.538115845539281,0.461884154460719,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,9,1,0.411764705882353,0.44559585492228,0.468055555555556,0.453996983408748,4.11039997959286
